Transcript_6,gi|77993517|gb|AC115898.22|,Transcript_6,AC115898.22,100.000,81,0,0,283,363,47144,47064,1.92e-33,150
Transcript_6,gi|45825225|gb|AC113001.9|,Transcript_6,AC113001.9,100.000,1124,0,0,1866,2989,146843,145720,0.0,2076
Transcript_6,gi|45825225|gb|AC113001.9|,Transcript_6,AC113001.9,100.000,285,0,0,1,285,201461,201177,7.60e-147,527
Transcript_6,gi|45825225|gb|AC113001.9|,Transcript_6,AC113001.9,99.203,251,2,0,740,990,157948,157698,1.31e-124,453
Transcript_6,gi|45825225|gb|AC113001.9|,Transcript_6,AC113001.9,100.000,195,0,0,361,555,159493,159299,8.15e-97,361
Transcript_6,gi|45825225|gb|AC113001.9|,Transcript_6,AC113001.9,100.000,193,0,0,988,1180,156603,156411,1.05e-95,357
Transcript_6,gi|45825225|gb|AC113001.9|,Transcript_6,AC113001.9,100.000,162,0,0,1593,1754,147530,147369,1.80e-78,300
Transcript_6,gi|45825225|gb|AC113001.9|,Transcript_6,AC113001.9,100.000,139,0,0,1344,1482,150821,150683,1.10e-65,257
Transcript_6,gi|45825225|gb|AC113001.9|,Transcript_6,AC113001.9,100.000,118,0,0,1752,1869,147284,147167,5.19e-54,219
Transcript_6,gi|45825225|gb|AC113001.9|,Transcript_6,AC113001.9,100.000,113,0,0,1481,1593,149897,149785,3.13e-51,209
Transcript_6,gi|45825225|gb|AC113001.9|,Transcript_6,AC113001.9,100.000,110,0,0,555,664,158757,158648,1.45e-49,204
Transcript_6,gi|45825225|gb|AC113001.9|,Transcript_6,AC113001.9,100.000,87,0,0,663,749,158427,158341,8.88e-37,161
Transcript_6,gi|45825225|gb|AC113001.9|,Transcript_6,AC113001.9,100.000,85,0,0,1180,1264,154047,153963,1.15e-35,158
Transcript_6,gi|45825225|gb|AC113001.9|,Transcript_6,AC113001.9,100.000,81,0,0,1265,1345,151087,151007,1.92e-33,150
Transcript_6,gi|45825225|gb|AC113001.9|,Transcript_6,AC113001.9,100.000,81,0,0,283,363,180721,180641,1.92e-33,150
Transcript_6,gi|28461376|gb|BC046435.1|;gi|28611160|gb|BC047349.1|,Transcript_6,BC047349.1,84.185,1037,133,19,1355,2384,1,1013,0.0,977
Transcript_6,gi|28461376|gb|BC046435.1|;gi|28611160|gb|BC047349.1|,Transcript_6,BC047349.1,90.106,283,21,5,2713,2989,1329,1610,8.15e-97,361
Transcript_6,gi|219519321|gb|BC145190.1|,Transcript_6,BC145190.1,81.944,144,22,4,1320,1461,498,639,5.42e-24,119
Transcript_6,gi|187953840|gb|BC138194.1|,Transcript_6,BC138194.1,81.944,144,22,4,1320,1461,498,639,5.42e-24,119
Transcript_6,gi|1249618509|ref|NM_001356382.1|,Transcript_6,NM_001356382.1,80.556,144,24,4,1320,1461,643,784,1.17e-20,108
Transcript_6,gi|1249618475|ref|NM_177081.4|,Transcript_6,NM_177081.4,80.556,144,24,4,1320,1461,587,728,1.17e-20,108
Transcript_6,gi|1039729259|ref|XM_006529698.3|,Transcript_6,XM_006529698.3,80.556,144,24,4,1320,1461,689,830,1.17e-20,108
Transcript_6,gi|1039729257|ref|XM_006529696.3|,Transcript_6,XM_006529696.3,80.556,144,24,4,1320,1461,626,767,1.17e-20,108
Transcript_6,gi|68534219|gb|BC098475.1|,Transcript_6,BC098475.1,80.556,144,24,4,1320,1461,616,757,1.17e-20,108
Transcript_6,gi|26350432|dbj|AK083305.1|,Transcript_6,AK083305.1,80.556,144,24,4,1320,1461,562,703,1.17e-20,108
Transcript_6,gi|26339847|dbj|AK049175.1|,Transcript_6,AK049175.1,80.556,144,24,4,1320,1461,413,554,1.17e-20,108




