Transcript_10,gi|226958373|ref|NM_013635.3|,Transcript_10,NM_013635.3,73.000,100,26,1,602,701,473,571,9.41e-05,55.4
Transcript_10,gi|226958372|ref|NM_198710.3|,Transcript_10,NM_198710.3,73.000,100,26,1,602,701,501,599,9.41e-05,55.4
Transcript_10,gi|38512003|gb|BC060971.1|,Transcript_10,BC060971.1,73.000,100,26,1,602,701,473,571,9.41e-05,55.4
Transcript_10,gi|29179560|gb|BC048846.1|,Transcript_10,BC048846.1,73.000,100,26,1,602,701,306,404,9.41e-05,55.4
Transcript_10,gi|74180346|dbj|AK154051.1|,Transcript_10,AK154051.1,73.000,100,26,1,602,701,412,510,9.41e-05,55.4
Transcript_10,gi|74198369|dbj|AK167617.1|,Transcript_10,AK167617.1,73.000,100,26,1,602,701,441,539,9.41e-05,55.4
Transcript_10,gi|74196960|dbj|AK159382.1|;gi|74213342|dbj|AK159929.1|,Transcript_10,AK159382.1,73.000,100,26,1,602,701,444,542,9.41e-05,55.4
Transcript_10,gi|26342758|dbj|AK052556.1|,Transcript_10,AK052556.1,73.000,100,26,1,602,701,412,510,9.41e-05,55.4
Transcript_10,gi|26340289|dbj|AK049556.1|,Transcript_10,AK049556.1,73.000,100,26,1,602,701,458,556,9.41e-05,55.4
Transcript_10,gi|26340279|dbj|AK049545.1|,Transcript_10,AK049545.1,73.000,100,26,1,602,701,458,556,9.41e-05,55.4




